time,open,high,low,close,volume
2022-01-27 7:00:00,159.65,161.1,159.52,161,61137
2022-01-27 6:00:00,160.8,161.3,159.33,159.53,53830
2022-01-27 5:00:00,160.33,160.92,159.28,160.92,83654
2022-01-26 20:00:00,161.64,161.67,160.35,160.4999,163647
2022-01-26 19:00:00,161.03,161.89,160.77,161.66,218630
2022-01-26 18:00:00,160.25,161.47,160.1,161,174705
2022-01-26 17:00:00,159.75,160.42,159,160.27,5117222
2022-01-26 16:00:00,160.54,160.54,157.82,159.75,22934165
2022-01-26 15:00:00,162.78,164.3894,159.08,160.5201,21006111
2022-01-26 14:00:00,163.25,163.555,162.57,162.78,7807839
2022-01-26 13:00:00,162.8454,163.5499,162.72,163.2434,7788504
2022-01-26 12:00:00,162.2,163.13,161.77,162.8371,8422705
2022-01-26 11:00:00,162.14,162.95,161.36,162.19,13759762
2022-01-26 10:00:00,163.3,163.9,161.59,162.1501,12330493
2022-01-26 9:00:00,162.8999,163.98,159.381,163.3,1001942
2022-01-26 8:00:00,163.29,163.43,162.45,163.34,325099
2022-01-26 7:00:00,162.89,163.51,162.83,163.46,58920
2022-01-26 6:00:00,163,163.29,162.59,162.86,59229
2022-01-26 5:00:00,161.53,163.41,161.53,162.94,101905
2022-01-25 20:00:00,160,160.36,159.51,160.03,174532
2022-01-25 19:00:00,157.98,160.72,157.98,159.98,543844
2022-01-25 18:00:00,157.49,157.95,157.3,157.95,159573
2022-01-25 17:00:00,159.91,160.37,157.01,157.42,11858637
2022-01-25 16:00:00,162.47,162.555,159.39,159.88,18699073
2022-01-25 15:00:00,160.49,162.76,159.83,162.475,14769432
2022-01-25 14:00:00,158.36,160.531,157.92,160.4927,9467251
2022-01-25 13:00:00,157.35,158.96,157.135,158.35,9726273
2022-01-25 12:00:00,158.41,158.95,157.22,157.34,11500179
2022-01-25 11:00:00,157.64,159.79,157.02,158.41,15619182
2022-01-25 10:00:00,158.57,161.6976,157.27,157.62,13307199
2022-01-25 9:00:00,158.35,158.86,157.25,158.61,775707
2022-01-25 8:00:00,158.59,158.8,157.72,158.27,249404
2022-01-25 7:00:00,158.83,159.46,157.84,158.6,75016
2022-01-25 6:00:00,159.98,160,158.6,158.99,54713
2022-01-25 5:00:00,159.75,160.37,158.2,160,98604
2022-01-24 20:00:00,161.13,161.62,159.32,159.75,227266
2022-01-24 19:00:00,161.4399,161.4399,160.52,161.07,114338
2022-01-24 18:00:00,161.75,161.79,160.98,161.44,120381
2022-01-24 17:00:00,161.62,162.11,160.81,161.73,6685103
2022-01-24 16:00:00,157.84,162.3,157.25,162.19,22441147
2022-01-24 15:00:00,158.83,159.58,156.02,157.84,15841829
2022-01-24 14:00:00,156.95,158.89,156.78,158.83,15236224
2022-01-24 13:00:00,157.19,157.42,154.7,156.95,21375245
2022-01-24 12:00:00,158.46,158.72,156.38,157.2,20156758
2022-01-24 11:00:00,159.29,160.1303,157.64,158.47,23356395
2022-01-24 10:00:00,159.37,161.08,158.5,159.28,23736610
2022-01-24 9:00:00,160.5201,161.7,158.9,159.4001,1925502
2022-01-24 8:00:00,161.62,162.11,160.01,160.27,490735
2022-01-24 7:00:00,161.36,162.25,160.7,161.71,123942
2022-01-24 6:00:00,162.33,162.33,160.12,161.4,258658
2022-01-24 5:00:00,162.27,163.17,162.27,162.52,99968
2022-01-21 20:00:00,161.66,161.76,161.5,161.62,125229
2022-01-21 19:00:00,162.1,162.1001,161.62,161.77,100032
2022-01-21 18:00:00,162.48,162.5,161.81,162.14,192345
2022-01-21 17:00:00,162.4,162.69,162.39,162.45,2919695
2022-01-21 16:00:00,163.1195,163.885,162.3,162.41,23350868
2022-01-21 15:00:00,163.765,164.3299,163.06,163.11,10631081
2022-01-21 14:00:00,163.95,164.78,163.35,163.765,9726120
2022-01-21 13:00:00,164.42,164.67,163.25,163.96,10234773
2022-01-21 12:00:00,165.17,166.33,164.02,164.44,14939980
2022-01-21 11:00:00,163.54,165.84,162.96,165.16,20490089
2022-01-21 9:00:00,163.46,163.795,162.73,163.3,880646
2022-01-21 8:00:00,163.67,163.9,162.83,163.03,300987
2022-01-21 7:00:00,164.28,164.28,163.19,163.7,114100
2022-01-21 6:00:00,163.89,164.5,163.79,164.28,72893
2022-01-21 5:00:00,163.52,163.97,162.65,163.87,161783
2022-01-20 20:00:00,163.49,163.83,162.95,163.05,116714
2022-01-20 19:00:00,162.79,163.83,162.65,163.49,243588
2022-01-20 18:00:00,163.38,164.51,162.69,162.8,847819
2022-01-20 17:00:00,164.51,167.4329,162.25,163.4,6599518
2022-01-20 16:00:00,166.66,166.97,164.18,164.52,20275923
2022-01-20 15:00:00,167.4388,167.91,166.32,166.66,9711241
2022-01-20 14:00:00,168.64,168.64,167.15,167.4167,8200669
2022-01-20 13:00:00,169.11,169.25,166.85,168.645,7502044
2022-01-20 12:00:00,169.23,169.5498,168.78,169.11,9190075
2022-01-20 11:00:00,168.87,169.68,168.47,169.229,11623660
2022-01-20 10:00:00,167.14,168.92,166.76,168.88,11322972
2022-01-20 9:00:00,167.2501,167.35,165.815,167.14,961686
2022-01-20 8:00:00,167.16,167.3,166.41,166.88,195932
2022-01-20 7:00:00,167.1,167.47,167.1,167.22,30135
2022-01-20 6:00:00,167.01,167.12,166.8,166.88,24926
2022-01-20 5:00:00,166.53,167.15,166.2,167.05,64471
2022-01-19 20:00:00,165.46,166.1,165.46,165.72,140939
2022-01-19 19:00:00,165.75,165.99,165.31,165.46,102581
2022-01-19 18:00:00,165.74,165.85,165.57,165.7301,92741
2022-01-19 17:00:00,166.23,166.23,165.01,165.75,6054854
2022-01-19 16:00:00,167.95,168.2699,165.94,166.21,16946395
2022-01-19 15:00:00,168.44,168.66,167.54,167.95,9329640
2022-01-19 14:00:00,169.08,169.45,168.37,168.45,7987957
2022-01-19 13:00:00,168.33,169.62,168.33,169.08,8642121
2022-01-19 12:00:00,168.9,169.2485,167.32,168.33,14368811
2022-01-19 11:00:00,170.95,171.08,168.64,168.895,13360393
2022-01-19 10:00:00,170.76,170.98,169.28,170.9315,10957384
2022-01-19 9:00:00,170.3001,170.88,169.95,170.72,522647
2022-01-19 8:00:00,170.27,170.35,169.87,170.24,102440
2022-01-19 7:00:00,170.43,170.5,170,170.25,16150
2022-01-19 6:00:00,170.16,170.35,170.08,170.35,18930
2022-01-19 5:00:00,169.3,170.1,169.3,170.1,61302
2022-01-18 20:00:00,169.54,169.65,169.3101,169.3101,89172
2022-01-18 19:00:00,169.91,170.25,169.5,169.5,88746
2022-01-18 18:00:00,170.21,170.21,169.8,169.92,62749
2022-01-18 17:00:00,169.8,170.25,169.7,170.21,5265226
2022-01-18 16:00:00,170.5701,170.77,169.405,169.83,14911745
2022-01-18 15:00:00,170.33,170.79,170.01,170.57,7056379
2022-01-18 14:00:00,169.75,170.44,169.57,170.345,9351304
2022-01-18 13:00:00,171.14,171.28,169.6,169.76,8365717
2022-01-18 12:00:00,171.1,171.22,170.2,171.1244,9116417
2022-01-18 11:00:00,171.11,172.32,170.79,171.0801,11508991
2022-01-18 10:00:00,170.65,172.54,170.52,171.11,12877026
2022-01-18 9:00:00,170.4171,173.07,170,170.67,1778348
2022-01-18 8:00:00,170.23,170.89,170,170.6,319080
2022-01-18 7:00:00,170.15,170.3,169.65,170.1,38016
2022-01-18 6:00:00,170.39,170.73,170.01,170.16,30974
2022-01-18 5:00:00,170.85,170.89,169.62,170.21,93421
2022-01-14 20:00:00,173.24,173.3,173.06,173.3,50991
2022-01-14 19:00:00,173.2,173.24,173.1,173.2,23376
2022-01-14 18:00:00,173.31,173.32,173.07,173.19,35482
2022-01-14 17:00:00,173.07,173.38,173.02,173.33,3167687
2022-01-14 16:00:00,172.06,173.28,171.99,173.07,11273600
2022-01-14 15:00:00,172.07,172.58,171.78,172.07,6373296
2022-01-14 14:00:00,171.425,172.24,171.09,172.0811,7363264
2022-01-14 13:00:00,172.71,172.92,171.3039,171.425,7126613
2022-01-14 12:00:00,172.34,172.94,171.26,172.705,10333283
2022-01-14 11:00:00,173.37,173.78,171.68,172.3359,12328195
2022-01-14 10:00:00,170.93,173.51,170.76,173.3609,14273220
2022-01-14 9:00:00,172.0046,172.31,170.3,170.93,626569
2022-01-14 8:00:00,172.11,172.3,170.32,170.4,262125
2022-01-14 7:00:00,172.41,172.5,171.88,172,13889
2022-01-14 6:00:00,172.85,172.9,172.02,172.44,29299
2022-01-14 5:00:00,172.2,172.94,172.2,172.7,26748
2022-01-13 20:00:00,172.31,172.46,172,172.1,96333
2022-01-13 19:00:00,172.29,172.38,172.2,172.33,359258
2022-01-13 18:00:00,172.25,172.37,172.19,172.25,1539868
2022-01-13 17:00:00,172.28,172.6,171.95,172.23,3228535
2022-01-13 16:00:00,173.38,173.53,171.79,172.32,15727500
2022-01-13 15:00:00,173.885,174.2,173.16,173.37,7058532
2022-01-13 14:00:00,173.29,173.99,172.98,173.8862,7231098
2022-01-13 13:00:00,175.36,175.545,172.82,173.2991,10448897
2022-01-13 12:00:00,175.41,175.48,174.53,175.365,8547718
2022-01-13 11:00:00,176.02,176.18,174.7,175.43,12992434
2022-01-13 10:00:00,175.62,176.62,175.55,176.02,9385169
2022-01-13 9:00:00,175.09,175.75,175.08,175.59,437494
2022-01-13 8:00:00,175.17,175.5,174.42,175.35,71395
2022-01-13 7:00:00,175.41,175.56,175.01,175.3,13620
2022-01-13 6:00:00,175.3,175.62,175.3,175.4,22627
2022-01-13 5:00:00,175.3,175.48,175.12,175.3,26489
2022-01-12 20:00:00,175.13,175.22,174.14,175.1,64703
2022-01-12 19:00:00,175.31,175.44,175.15,175.2,38546
2022-01-12 18:00:00,175.41,175.45,175.3,175.35,41693
2022-01-12 17:00:00,175.53,175.7,175.36,175.41,4202731
2022-01-12 16:00:00,175.5,175.94,175.08,175.61,10330346
2022-01-12 15:00:00,175.565,176.02,175.22,175.4999,5794308
2022-01-12 14:00:00,176.24,176.275,175.47,175.57,5696592
2022-01-12 13:00:00,175.84,176.39,175.31,176.24,6935872
2022-01-12 12:00:00,175.64,176.255,174.82,175.83,10824684
2022-01-12 11:00:00,176.33,177.18,175.3,175.6475,14634804
2022-01-12 10:00:00,176.78,176.88,175.3,176.32,11358375
2022-01-12 9:00:00,175.35,176.78,175.2,176.76,683491
2022-01-12 8:00:00,175.63,175.7,175.2,175.64,126671
2022-01-12 7:00:00,176,176,175.76,175.76,16832
2022-01-12 6:00:00,175.86,176.04,175.55,175.97,32104
2022-01-12 5:00:00,174.65,175.89,174.65,175.82,48668
2022-01-11 20:00:00,175.07,175.25,175.06,175.25,76822
2022-01-11 19:00:00,175.04,175.12,175,175.1,29339
2022-01-11 18:00:00,175.13,175.13,175.01,175.08,19031
2022-01-11 17:00:00,175.08,175.13,174.94,175.13,2071085
2022-01-11 16:00:00,174.8398,175.18,174.4,175.09,11676609
2022-01-11 15:00:00,174.4899,175.105,173.87,174.8399,6687632
2022-01-11 14:00:00,174.26,174.77,173.74,174.485,4951321
2022-01-11 13:00:00,174.84,175.035,172.59,174.2599,7821789
2022-01-11 12:00:00,171.545,174.98,171.49,174.83,14535433
2022-01-11 11:00:00,171.6,172.63,170.97,171.53,11943021
2022-01-11 10:00:00,172.44,172.7,170.82,171.56,10172276
2022-01-11 9:00:00,173.6299,173.65,172.34,172.47,527681
2022-01-11 8:00:00,173.56,173.65,173.02,173.05,118713
2022-01-11 7:00:00,173.98,173.98,173.12,173.56,63590
2022-01-11 6:00:00,173.79,174.08,173.6,173.93,27309
2022-01-11 5:00:00,172.75,173.95,172.39,173.76,50622
2022-01-10 20:00:00,172.76,172.95,172.19,172.9,66538
2022-01-10 19:00:00,172.53,172.85,172.32,172.72,59981
2022-01-10 18:00:00,172.47,172.56,169.38,172.56,1946480
2022-01-10 17:00:00,172.19,172.67,169.49,172.46,4476170
2022-01-10 16:00:00,170.7,172.5,169.9701,172.19,15920580
2022-01-10 15:00:00,171.16,171.66,170.35,170.69,9237887
2022-01-10 14:00:00,169.64,171.45,169.53,171.16,10442222
2022-01-10 13:00:00,169.07,170.135,168.29,169.66,9262563
2022-01-10 12:00:00,168.7,170.02,168.45,169.075,11079500
2022-01-10 11:00:00,169.46,169.72,168.17,168.6932,16333777
2022-01-10 10:00:00,169.21,171.73,168.68,169.53,17503935
2022-01-10 9:00:00,171.0999,171.77,169,169.23,1101058
2022-01-10 8:00:00,171.62,171.78,170,170,281139
2022-01-10 7:00:00,171.75,171.84,171.4,171.66,46151
2022-01-10 6:00:00,172.4,172.5,171.64,171.78,32999
2022-01-10 5:00:00,172.22,172.55,172.15,172.47,32208
2022-01-07 20:00:00,172.01,172.15,171.96,172.07,47499
2022-01-07 19:00:00,171.86,172.1,171.82,172.01,41574
2022-01-07 18:00:00,172.01,172.04,171.76,171.87,54511
2022-01-07 17:00:00,172.17,172.18,171.74,172,3384797
2022-01-07 16:00:00,173.09,173.6881,171.9,172.22,14160487
2022-01-07 15:00:00,172.2982,173.1,171.87,173.095,6869354
2022-01-07 14:00:00,172.285,172.6,172.05,172.29,10555221
2022-01-07 13:00:00,172.52,172.63,171.76,172.2808,6100976
2022-01-07 12:00:00,171.44,172.72,171.05,172.52,9518020
2022-01-07 11:00:00,173.72,173.78,171.03,171.4312,13500743
2022-01-07 10:00:00,171.61,174.14,171.47,173.72,12527086
2022-01-07 9:00:00,172.75,173.72,171.31,171.61,2041122
2022-01-07 8:00:00,172.85,173.09,172.4,172.42,128773
2022-01-07 7:00:00,172.72,173.3,172.57,172.82,39212
2022-01-07 6:00:00,172.3,172.83,172.16,172.71,22632
2022-01-07 5:00:00,171.5,172.46,171.31,172.22,46880
2022-01-06 20:00:00,172.6,172.93,172.58,172.9,69731
2022-01-06 19:00:00,172.35,172.69,172.28,172.6,94017
2022-01-06 18:00:00,172.23,172.42,172,172.35,296199
2022-01-06 17:00:00,172,172.32,171.93,172.17,6512963
2022-01-06 16:00:00,172.89,173.38,171.64,172.01,15851286
2022-01-06 15:00:00,173.37,173.71,172.76,172.8985,7050363
2022-01-06 14:00:00,172.8981,173.42,172.6932,173.38,6322586
2022-01-06 13:00:00,172.98,173.66,172.58,172.89,8299629
2022-01-06 12:00:00,173.55,174.24,172.74,172.985,10634092
2022-01-06 11:00:00,173.95,174.3,172.17,173.5399,18282580
2022-01-06 10:00:00,173.53,175.3,172.1,173.979,15297692
2022-01-06 9:00:00,173.5901,173.82,172.81,173.5599,2044815
2022-01-06 8:00:00,173.6,173.84,172.87,173.13,329621
2022-01-06 7:00:00,173.99,174.25,173.16,173.55,76327
2022-01-06 6:00:00,174.11,174.64,173.88,173.89,83471
2022-01-06 5:00:00,174.78,175.08,173.76,174,121611
2022-01-05 20:00:00,175.07,175.35,174.75,175.07,138122
2022-01-05 19:00:00,174.69,175.08,174.08,175.06,176701
2022-01-05 18:00:00,174.92,174.92,174.4,174.7,168129
2022-01-05 17:00:00,174.88,179.7958,174.43,174.43,4249965
2022-01-05 16:00:00,176.51,176.84,174.64,174.835,23593774
2022-01-05 15:00:00,178.0482,178.72,176.1,176.505,15290245
2022-01-05 14:00:00,178.3345,178.55,177.67,178.04,6767301
2022-01-05 13:00:00,178.801,179.25,178.25,178.3472,7222861
2022-01-05 12:00:00,178.74,179.431,178.53,178.81,7008915
2022-01-05 11:00:00,179.28,179.48,177.97,178.725,10866403
2022-01-05 10:00:00,179.4,180.17,177.56,179.29,11292286
2022-01-05 9:00:00,179.34,179.65,178.77,179.35,383108
2022-01-05 8:00:00,179.47,179.67,179.13,179.26,98909
2022-01-05 7:00:00,179.6,179.6,179.34,179.4,17216
2022-01-05 6:00:00,179.76,180.24,179.59,179.6,17747
2022-01-05 5:00:00,179.52,179.8,179.32,179.64,31368
2022-01-04 20:00:00,179.35,179.39,179.25,179.33,59708
2022-01-04 19:00:00,179.5,179.55,179.34,179.35,34817
2022-01-04 18:00:00,179.48,179.7,179.45,179.47,43371
2022-01-04 17:00:00,179.7,179.75,179.4,179.47,3229677
2022-01-04 16:00:00,180,180.5,179.62,179.69,12233602
2022-01-04 15:00:00,179.4588,180.18,179.31,180,6998288
2022-01-04 14:00:00,179.3276,179.98,179.12,179.4516,8252083
2022-01-04 13:00:00,179.815,180.37,179.2,179.325,8837386
2022-01-04 12:00:00,181.02,181.05,179.47,179.815,15558314
2022-01-04 11:00:00,182.27,182.6799,180.97,181.01,17036947
2022-01-04 10:00:00,182.74,182.94,181.49,182.27,13532324
2022-01-04 9:00:00,183.0499,183.13,182.3304,182.77,544841
2022-01-04 8:00:00,183.05,183.14,182.32,182.75,220277
2022-01-04 7:00:00,183.24,183.37,183.02,183.08,46667
2022-01-04 6:00:00,182.89,183.38,182.82,183.28,63195
2022-01-04 5:00:00,182.22,182.95,182.1,182.87,57197
2022-01-03 20:00:00,181.93,182,181.75,181.99,67364
2022-01-03 19:00:00,182.12,182.19,181.9,181.91,126002
2022-01-03 18:00:00,182.13,182.2,182.01,182.11,1272703
2022-01-03 17:00:00,182.01,182.3,181.7,182.14,12807538
2022-01-03 16:00:00,181.87,182.2,181.195,182,14155461
2022-01-03 15:00:00,182.3742,182.465,181.66,181.88,8618122
2022-01-03 14:00:00,181.6904,182.88,181.64,182.365,10617102
2022-01-03 13:00:00,181.47,182.1675,181.075,181.69,8211396
2022-01-03 12:00:00,180.95,181.77,180.39,181.47,10835835
2022-01-03 11:00:00,180.46,181.43,180.2713,180.96,15504230
2022-01-03 10:00:00,177.64,180.93,177.5,180.45,14794636
2022-01-03 9:00:00,178.37,178.48,177.57,177.65,440026
2022-01-03 8:00:00,178.46,178.5,178.09,178.22,103317
2022-01-03 7:00:00,178.17,178.46,178.16,178.45,39121
2022-01-03 6:00:00,178.08,178.22,177.99,178.17,45629
2022-01-03 5:00:00,178.26,178.34,177.76,178.08,60937
2021-12-31 20:00:00,177.6,177.75,177.5,177.7,20203
2021-12-31 19:00:00,177.55,177.69,177.5,177.6,21204
2021-12-31 18:00:00,177.48,177.57,177.48,177.55,1724150
2021-12-31 17:00:00,177.57,177.8,177.45,177.5,2398637
2021-12-31 16:00:00,177.61,178.27,177.44,177.61,15054984
2021-12-31 15:00:00,177.55,177.75,177.29,177.605,5774299
2021-12-31 14:00:00,177.56,177.91,177.355,177.55,5145342
2021-12-31 13:00:00,177.71,177.84,177.26,177.56,5412896
2021-12-31 12:00:00,178.3908,178.43,177.64,177.705,5462116
2021-12-31 11:00:00,177.89,178.5899,177.32,178.395,8841616
2021-12-31 10:00:00,178.26,179.23,177.72,177.88,6935153
2021-12-31 9:00:00,177.8902,178.35,177.72,178.26,385867
2021-12-31 8:00:00,177.75,178.24,177.71,178.03,45022
2021-12-31 7:00:00,177.8,177.99,177.8,177.83,3093
2021-12-31 6:00:00,177.91,177.91,177.8,177.8,1715
2021-12-31 5:00:00,177.98,178.13,177.76,177.9,7418
2021-12-30 20:00:00,178.22,178.25,177.12,177.65,87828
2021-12-30 19:00:00,178,178.22,177.98,178.22,46489
2021-12-30 18:00:00,178.12,178.12,177.91,177.98,144119
2021-12-30 17:00:00,178.2,178.38,178.1,178.12,1339267
2021-12-30 16:00:00,179.2458,179.305,178.09,178.25,10761085
2021-12-30 15:00:00,179.28,179.3481,178.66,179.24,6163299
2021-12-30 14:00:00,179.83,179.8599,179.16,179.285,6263217
2021-12-30 13:00:00,179.8,179.96,179.53,179.8358,4547773
2021-12-30 12:00:00,180.01,180.1599,179.59,179.805,6841586
2021-12-30 11:00:00,179.53,180.57,179.49,180.005,12585409
2021-12-30 10:00:00,179.61,179.928,178.89,179.5285,8080647
2021-12-30 9:00:00,179.6899,179.94,179.5,179.6,396874
2021-12-30 8:00:00,179.89,179.98,179.62,179.68,108328
2021-12-30 7:00:00,179.75,180,179.64,179.9,22717
2021-12-30 6:00:00,179.77,179.8,179.68,179.75,7726
2021-12-30 5:00:00,179.4,179.88,179.36,179.77,18426
2021-12-29 20:00:00,179.01,179.05,178.87,178.88,50142
2021-12-29 19:00:00,179.25,179.28,179.01,179.01,37216
2021-12-29 18:00:00,179.26,179.26,179.16,179.1701,27794
2021-12-29 17:00:00,179.38,179.52,179.2,179.26,1970457
2021-12-29 16:00:00,179.56,179.8,179.35,179.38,9505704
2021-12-29 15:00:00,179.12,179.6434,178.98,179.57,5068294
2021-12-29 14:00:00,179.33,179.4745,179.01,179.13,4521085
2021-12-29 13:00:00,179.0769,179.3672,178.675,179.325,5133083
2021-12-29 12:00:00,179.82,179.94,178.85,179.075,7748370
2021-12-29 11:00:00,180.31,180.37,178.14,179.825,13221067
2021-12-29 10:00:00,179.27,180.63,179.25,180.32,9824104
2021-12-29 9:00:00,179.4399,179.738,179.02,179.27,595836
2021-12-29 8:00:00,179.47,179.63,179.2,179.42,141060
2021-12-29 7:00:00,179.48,179.5,179.25,179.29,12312
2021-12-29 6:00:00,179.72,179.72,179.45,179.5,14007
2021-12-29 5:00:00,179.85,180.1,179.55,179.68,32073
2021-12-28 20:00:00,179.78,179.85,179.63,179.85,53875
2021-12-28 19:00:00,179.49,179.82,179.48,179.77,68599
2021-12-28 18:00:00,179.55,179.6,179.45,179.45,33113
2021-12-28 17:00:00,179.29,179.69,179.2,179.54,1967242
2021-12-28 16:00:00,179.5,179.82,179.14,179.39,11224537
2021-12-28 15:00:00,179.74,179.75,179.07,179.5,6849823
2021-12-28 14:00:00,179.48,180.03,179.28,179.7556,6510966
2021-12-28 13:00:00,180.52,180.66,179.28,179.49,8967042
2021-12-28 12:00:00,179.89,181.33,179.6901,180.52,14438679
2021-12-28 11:00:00,179.99,180.16,178.53,179.9,12397836
2021-12-28 10:00:00,180.23,180.43,178.9,179.98,11324242
2021-12-28 9:00:00,180.8399,181.03,180.19,180.21,703386
2021-12-28 8:00:00,180.77,181.07,180.65,180.89,160625
2021-12-28 7:00:00,181.07,181.13,180.75,180.85,31830
2021-12-28 6:00:00,181.1,181.25,181,181.2,25793
2021-12-28 5:00:00,180.25,181.16,180.24,181.12,65517
2021-12-27 20:00:00,180.1,180.11,179.8,179.8,85875
2021-12-27 19:00:00,180.3,180.34,177.74,180.11,55919
2021-12-27 18:00:00,180.25,180.5,180.25,180.3,593260
2021-12-27 17:00:00,180.33,180.55,180.14,180.2594,3181315
2021-12-27 16:00:00,179.91,180.42,179.56,180.33,12048115
2021-12-27 15:00:00,179.89,180.23,179.535,179.91,8313765
2021-12-27 14:00:00,179.25,179.97,179.07,179.895,7281283
2021-12-27 13:00:00,178.84,179.3699,178.78,179.25,7923966
2021-12-27 12:00:00,178.455,178.87,178.17,178.836,7912001
2021-12-27 11:00:00,177.3,178.47,177.13,178.4599,11078783
2021-12-27 10:00:00,177.09,178.47,176.9,177.2889,10774131
2021-12-27 9:00:00,176.47,177.31,176.365,177.07,614333
2021-12-27 8:00:00,176.43,177.07,176.39,176.95,97198
2021-12-27 7:00:00,176.46,176.46,176.38,176.44,5405
2021-12-27 6:00:00,176,176.64,176,176.4,23288
2021-12-27 5:00:00,176.4,176.41,175.88,176,43947
2021-12-23 20:00:00,176.03,176.5,175.85,176.32,99370
2021-12-23 19:00:00,175.98,176.06,175.95,176.02,43125
2021-12-23 18:00:00,176.02,176.02,175.9,175.99,1205965
2021-12-23 17:00:00,176.28,176.28,175.77,176.02,2351644
2021-12-23 16:00:00,176.5,176.8499,175.97,176.29,12253363
2021-12-23 15:00:00,175.99,176.6414,175.76,176.49,6680182
2021-12-23 14:00:00,176.26,176.34,175.99,175.99,4042758
2021-12-23 13:00:00,176.18,176.31,175.795,176.255,7186301
2021-12-23 12:00:00,176.48,176.51,175.67,176.18,7528129
2021-12-23 11:00:00,175.8884,176.54,175.75,176.47,10464050
2021-12-23 10:00:00,175.92,176.28,175.27,175.89,11032475
2021-12-23 9:00:00,176.19,176.35,175.7,175.94,708577
2021-12-23 8:00:00,176.19,176.3,176.1,176.24,94295
2021-12-23 7:00:00,176.28,176.4,176.12,176.19,35317
2021-12-23 6:00:00,176.08,176.37,176.04,176.33,22734
2021-12-23 5:00:00,175.7,176.11,175.65,176.02,27659
2021-12-22 20:00:00,175.84,176,172.99,175.98,90731
2021-12-22 19:00:00,175.84,175.85,175.71,175.82,48909
2021-12-22 18:00:00,175.78,175.84,175.64,175.81,224015
2021-12-22 17:00:00,175.64,175.95,175.58,175.81,8279900
2021-12-22 16:00:00,174.52,175.86,174.36,175.63,14676198
2021-12-22 15:00:00,174.11,174.59,173.48,174.52,8625961
2021-12-22 14:00:00,174.51,174.75,173.77,174.1099,6823409
2021-12-22 13:00:00,174.13,174.61,174,174.5268,7921359
2021-12-22 12:00:00,174.47,174.4967,173.56,174.12,9737811
2021-12-22 11:00:00,173.73,174.525,172.89,174.48,16289676
2021-12-22 10:00:00,172.8,174.04,172.15,173.72,12129527
2021-12-22 9:00:00,172.56,173,172.22,172.8,387482
2021-12-22 8:00:00,172.9,173.07,172.5,172.56,158096
2021-12-22 7:00:00,172.79,173.1,172.52,172.94,32308
2021-12-22 6:00:00,172.09,172.79,172,172.79,19772
2021-12-22 5:00:00,172.29,172.48,171.91,172.09,26973
2021-12-21 20:00:00,172.6,172.72,172.53,172.58,37005
2021-12-21 19:00:00,172.98,172.98,172.6,172.6,1258790
2021-12-21 18:00:00,172.96,173.08,172.89,173.03,3983980
2021-12-21 17:00:00,172.99,173.14,170.82,172.92,2605331
2021-12-21 16:00:00,172.94,173.2,172.191,172.98,13198900
2021-12-21 15:00:00,171.25,173.03,171.1901,172.9382,10786859
2021-12-21 14:00:00,171,171.315,170.66,171.24,7140955
2021-12-21 13:00:00,170.74,171.54,170.46,170.995,8431243
2021-12-21 12:00:00,169.84,171.25,169.82,170.735,10618106
2021-12-21 11:00:00,170.34,170.96,169.12,169.85,13515030
2021-12-21 10:00:00,172.43,172.5,170.02,170.3311,12813692
2021-12-21 9:00:00,171.5201,172.49,169.75,169.75,676569
2021-12-21 8:00:00,171.51,172.33,171.4,172.15,212405
2021-12-21 7:00:00,170.85,171.74,170.85,171.52,55717
2021-12-21 6:00:00,170.97,171.18,170.64,170.85,55969
2021-12-21 5:00:00,171.84,171.84,170.93,171,54608
2021-12-20 20:00:00,171.36,171.38,170.84,171.04,103529
2021-12-20 19:00:00,170.15,171.38,170.15,171.36,102666
2021-12-20 18:00:00,170.27,170.28,169.75,170.15,940850
2021-12-20 17:00:00,169.75,170.45,169.5,170.25,7791290
2021-12-20 16:00:00,169.95,170.43,169.09,169.88,15553379
2021-12-20 15:00:00,169.76,170.29,169.36,169.95,8796651
2021-12-20 14:00:00,169.03,170.07,168.82,169.76,8561914
2021-12-20 13:00:00,169.535,170.58,168.89,169.025,11606980
2021-12-20 12:00:00,168.39,169.69,167.95,169.5421,12889706
2021-12-20 11:00:00,169.55,169.58,167.7201,168.391,17023937
2021-12-20 10:00:00,167.95,169.95,167.46,169.55,15371066
2021-12-20 9:00:00,168.4999,168.8292,167.5,167.93,979727
2021-12-20 8:00:00,168.39,168.79,167.81,167.81,359201
2021-12-20 7:00:00,167.9,168.5,167.71,168.38,81883
2021-12-20 6:00:00,167.77,167.99,167.45,167.91,65850
2021-12-20 5:00:00,167.98,168.49,167.05,167.7,124989
2021-12-17 20:00:00,171.5,172.26,171.46,171.89,177488
2021-12-17 19:00:00,171.39,171.55,171.14,171.46,431244
2021-12-17 18:00:00,171.5,171.56,171.35,171.37,875965
2021-12-17 17:00:00,171.14,171.54,171.1,171.49,12715647
2021-12-17 16:00:00,172.32,172.8,170.5,170.97,20414634
2021-12-17 15:00:00,172.45,173.09,171.66,172.33,12939792
2021-12-17 14:00:00,170.81,172.47,170.47,172.4516,13110626
2021-12-17 13:00:00,171,171.32,169.86,170.81,13613797
2021-12-17 12:00:00,172.51,173.47,170.3551,171.03,21989936
2021-12-17 11:00:00,171.9401,172.81,169.76,172.52,21939784
